invoice_id,shipment_id,customer_id,invoice_date,invoice_amount,tax_amount,payment_due_date,invoice_status
INV07946,S046033,C00151,2024-10-03,57453.399999999994,10341.612,2024-10-03,Overdue
INV07947,S019441,C00744,2025-05-08,46668.07,8400.2526,2025-05-08,Overdue
INV07948,S016209,C00837,2024-09-17,36314.56,6536.6208,2024-09-17,Disputed
INV07949,S039428,C00958,2026-04-11,46877.92,8438.025599999999,2026-04-11,Pending
INV07950,S011204,C00507,2024-07-06,13452.79,2421.5022,2024-07-06,Disputed
INV07951,S012561,C00710,2025-11-09,23041.54,4147.4772,2025-11-09,Overdue
INV07952,S002486,C00225,2024-12-02,18475.54,3325.5972,2024-12-02,Disputed
INV07953,S078309,C00931,2026-05-03,29098.09,5237.656199999999,2026-05-03,Overdue
INV07954,S044930,C00968,2025-05-26,21430.510000000002,3857.4918000000002,2025-05-26,Overdue
INV07955,S074705,C00225,2024-06-03,37847.47,6812.5446,2024-06-03,Paid
INV07956,S071314,C00862,2026-01-07,37199.03,6695.8254,2026-01-07,Pending
INV07957,S022957,C00340,2024-07-10,21175.47,3811.5846,2024-07-10,Pending
INV07958,S006806,C00968,2026-05-21,43507.63,7831.3733999999995,2026-05-21,Disputed
INV07959,S029483,C00686,2025-03-20,8050.21,1449.0378,2025-03-20,Disputed
INV07960,S064398,C00235,2025-05-26,31688.29,5703.8922,2025-05-26,Paid
INV07961,S038200,C00112,2026-05-05,13258.37,2386.5066,2026-05-05,Overdue
INV07962,S045523,C00506,2025-08-19,24779.41,4460.2937999999995,2025-08-19,Pending
INV07963,S019153,C00935,2024-08-12,23287.32,4191.7176,2024-08-12,Disputed
INV07964,S090096,C00597,2026-05-21,46062.29,8291.2122,2026-05-21,Paid
INV07965,S026049,C00697,2025-04-15,39582.4,7124.832,2025-04-15,Overdue
INV07966,S002566,C00611,2024-09-27,15156.5,2728.17,2024-09-27,Overdue
INV07967,S078215,C00259,2025-11-01,25159.72,4528.7496,2025-11-01,Disputed
INV07968,S047799,C00953,2025-12-21,20839.89,3751.1802,2025-12-21,Pending
INV07969,S021922,C00148,2025-06-04,16262.4,2927.232,2025-06-04,Disputed
INV07970,S013867,C00874,2024-12-03,48688.72,8763.9696,2024-12-03,Overdue
INV07971,S060956,C00318,2025-10-29,33113.16,5960.3688,2025-10-29,Overdue
INV07972,S070603,C00711,2024-07-15,40447.229999999996,7280.501399999999,2024-07-15,Overdue
INV07973,S015222,C00691,2024-10-18,51392.29,9250.6122,2024-10-18,Pending
INV07974,S033662,C00639,2025-06-24,18698.02,3365.6436,2025-06-24,Paid
INV07975,S049746,C00062,2024-11-04,43049.200000000004,7748.856000000001,2024-11-04,Disputed
INV07976,S054630,C00884,2025-10-02,39065.0,7031.7,2025-10-02,Pending
INV07977,S019850,C00655,2025-12-08,10705.130000000001,1926.9234000000001,2025-12-08,Pending
INV07978,S007911,C00070,2025-06-07,30744.54,5534.0172,2025-06-07,Pending
INV07979,S045463,C00105,2025-09-23,18388.27,3309.8885999999998,2025-09-23,Paid
INV07980,S099210,C00360,2026-03-06,14558.39,2620.5101999999997,2026-03-06,Overdue
INV07981,S009614,C00502,2026-01-04,30411.07,5473.9926,2026-01-04,Pending
INV07982,S098117,C00925,2025-04-16,53508.67,9631.560599999999,2025-04-16,Disputed
INV07983,S071306,C00404,2026-03-07,33591.5,6046.469999999999,2026-03-07,Overdue
INV07984,S049717,C00631,2025-03-14,33697.09,6065.476199999999,2025-03-14,Overdue
INV07985,S089862,C00944,2025-06-21,16753.46,3015.6227999999996,2025-06-21,Overdue
INV07986,S073737,C00970,2026-05-13,56845.36,10232.1648,2026-05-13,Overdue
INV07987,S042220,C00235,2024-12-11,26633.33,4793.9994,2024-12-11,Pending
INV07988,S089248,C00596,2024-11-21,36376.259999999995,6547.726799999999,2024-11-21,Pending
INV07989,S042348,C00666,2025-10-27,41260.55,7426.899,2025-10-27,Disputed
INV07990,S037969,C00313,2024-07-31,48212.26,8678.2068,2024-07-31,Overdue
INV07991,S050080,C00388,2024-06-03,57461.36,10343.0448,2024-06-03,Disputed
INV07992,S008762,C00245,2024-07-15,15990.119999999999,2878.2216,2024-07-15,Disputed
INV07993,S063178,C00648,2025-02-26,57099.34,10277.8812,2025-02-26,Pending
INV07994,S009982,C00179,2025-04-02,33683.08,6062.9544000000005,2025-04-02,Overdue
INV07995,S018069,C00755,2026-04-04,44023.25,7924.1849999999995,2026-04-04,Overdue
INV07996,S075134,C00551,2025-06-13,7874.7300000000005,1417.4514,2025-06-13,Pending
INV07997,S020961,C00957,2025-06-18,13440.35,2419.263,2025-06-18,Pending
INV07998,S001532,C00098,2026-05-07,49726.74,8950.813199999999,2026-05-07,Pending
INV07999,S062319,C00722,2024-09-07,45510.630000000005,8191.9134,2024-09-07,Pending
INV08000,S035293,C00711,2025-11-26,10710.91,1927.9638,2025-11-26,Pending
INV08001,S053625,C00330,2025-07-11,35763.84,6437.4911999999995,2025-07-11,Pending
INV08002,S044522,C00704,2026-05-30,20105.1,3618.9179999999997,2026-05-30,Overdue
INV08003,S088641,C00674,2024-06-28,15636.0,2814.48,2024-06-28,Overdue
INV08004,S078326,C00177,2026-05-01,39425.54,7096.5972,2026-05-01,Disputed
INV08005,S029433,C00583,2026-01-06,60269.939999999995,10848.589199999999,2026-01-06,Pending
INV08006,S000073,C00514,2026-02-26,22992.04,4138.5672,2026-02-26,Overdue
INV08007,S061130,C00216,2025-02-15,22774.03,4099.3254,2025-02-15,Disputed
INV08008,S059886,C00017,2025-06-14,3824.71,688.4478,2025-06-14,Pending
INV08009,S030631,C00592,2025-12-03,47662.31,8579.2158,2025-12-03,Pending
INV08010,S039388,C00052,2025-01-06,54619.06,9831.4308,2025-01-06,Paid
INV08011,S044555,C00342,2024-10-30,35026.42,6304.7555999999995,2024-10-30,Paid
INV08012,S006849,C00206,2025-01-03,49577.04,8923.8672,2025-01-03,Disputed
INV08013,S055707,C00848,2025-12-11,17337.09,3120.6762,2025-12-11,Disputed
INV08014,S067254,C00193,2025-07-05,12552.4,2259.432,2025-07-05,Pending
INV08015,S060696,C00098,2025-02-03,27853.08,5013.5544,2025-02-03,Pending
INV08016,S049993,C00541,2026-03-01,21647.71,3896.5878,2026-03-01,Overdue
INV08017,S021040,C00413,2026-02-04,15179.46,2732.3028,2026-02-04,Overdue
INV08018,S048076,C00590,2026-05-04,22818.519999999997,4107.333599999999,2026-05-04,Pending
INV08019,S090829,C00270,2025-11-11,18900.38,3402.0684,2025-11-11,Disputed
INV08020,S033245,C00824,2025-06-12,35124.86,6322.4748,2025-06-12,Pending
INV08021,S021991,C00755,2024-12-09,26658.37,4798.5066,2024-12-09,Paid
INV08022,S065961,C00684,2025-09-28,11693.130000000001,2104.7634000000003,2025-09-28,Disputed
INV08023,S042896,C00774,2025-11-30,28541.02,5137.3836,2025-11-30,Overdue
INV08024,S071213,C00827,2024-10-16,7818.4,1407.312,2024-10-16,Pending
INV08025,S006945,C00116,2025-12-27,34081.82,6134.7276,2025-12-27,Paid
INV08026,S062898,C00110,2026-03-29,19252.09,3465.3761999999997,2026-03-29,Pending
INV08027,S064089,C00575,2025-05-19,41203.22,7416.5796,2025-05-19,Overdue
INV08028,S061210,C00192,2024-07-20,58972.649999999994,10615.077,2024-07-20,Paid
INV08029,S021317,C00053,2026-05-10,41445.9,7460.262,2026-05-10,Overdue
INV08030,S025198,C00917,2026-02-09,41478.55,7466.139,2026-02-09,Disputed
INV08031,S012404,C00736,2024-11-17,34155.600000000006,6148.008000000001,2024-11-17,Paid
INV08032,S014859,C00735,2025-07-29,53618.18,9651.2724,2025-07-29,Disputed
INV08033,S043784,C00387,2025-03-04,57736.61,10392.5898,2025-03-04,Paid
INV08034,S059136,C00909,2024-11-24,20093.85,3616.8929999999996,2024-11-24,Disputed
INV08035,S034745,C00801,2026-04-03,8294.7,1493.046,2026-04-03,Disputed
INV08036,S092165,C00212,2025-02-14,28345.29,5102.1521999999995,2025-02-14,Disputed
INV08037,S042923,C00481,2025-10-28,8433.44,1518.0192,2025-10-28,Disputed
INV08038,S055562,C00580,2025-05-24,60087.87,10815.8166,2025-05-24,Disputed
INV08039,S062680,C00433,2025-12-22,39270.47,7068.6846,2025-12-22,Overdue
INV08040,S013370,C00882,2024-06-07,42609.44,7669.6992,2024-06-07,Paid
INV08041,S063242,C00515,2026-03-09,28418.14,5115.2652,2026-03-09,Overdue
INV08042,S040710,C00333,2024-06-25,20597.74,3707.5932000000003,2024-06-25,Pending
INV08043,S075523,C00323,2026-04-19,57216.4,10298.952,2026-04-19,Disputed
INV08044,S044019,C00905,2024-10-15,22403.489999999998,4032.6281999999997,2024-10-15,Overdue
INV08045,S058564,C00257,2025-11-03,28924.3,5206.374,2025-11-03,Pending
INV08046,S077202,C00078,2025-09-18,56146.87,10106.4366,2025-09-18,Overdue
INV08047,S056417,C00966,2026-02-06,9462.44,1703.2392,2026-02-06,Overdue
INV08048,S052394,C00485,2026-01-16,39751.47,7155.2645999999995,2026-01-16,Pending
INV08049,S065228,C00902,2024-10-11,16114.73,2900.6513999999997,2024-10-11,Pending
INV08050,S027042,C00438,2025-07-18,48170.590000000004,8670.7062,2025-07-18,Disputed
INV08051,S083173,C00378,2026-03-07,55466.6,9983.988,2026-03-07,Overdue
INV08052,S084597,C00983,2025-12-09,33313.34,5996.401199999999,2025-12-09,Overdue
INV08053,S034450,C00538,2024-10-31,11528.68,2075.1624,2024-10-31,Pending
INV08054,S007176,C00475,2025-02-03,40832.98,7349.9364000000005,2025-02-03,Paid
INV08055,S004335,C00189,2025-09-03,18273.9,3289.302,2025-09-03,Overdue
INV08056,S061543,C00500,2025-12-15,29456.43,5302.1574,2025-12-15,Pending
INV08057,S063015,C00290,2025-07-02,46458.17,8362.470599999999,2025-07-02,Pending
INV08058,S073182,C00503,2026-02-13,5243.57,943.8426,2026-02-13,Disputed
INV08059,S052251,C00150,2026-04-07,57585.13,10365.3234,2026-04-07,Paid
INV08060,S094868,C00975,2025-07-07,31664.69,5699.6442,2025-07-07,Paid
INV08061,S022721,C00858,2025-06-04,50293.590000000004,9052.8462,2025-06-04,Overdue
INV08062,S018452,C00955,2026-02-10,26709.42,4807.695599999999,2026-02-10,Disputed
INV08063,S098359,C00328,2024-07-16,32536.31,5856.5358,2024-07-16,Overdue
INV08064,S021572,C00169,2025-01-04,17805.18,3204.9324,2025-01-04,Overdue
INV08065,S031219,C00223,2025-06-17,35337.64,6360.7752,2025-06-17,Pending
INV08066,S009282,C00623,2025-08-17,41113.0,7400.34,2025-08-17,Paid
INV08067,S076481,C00776,2025-10-05,56415.9,10154.862,2025-10-05,Paid
INV08068,S075577,C00054,2026-03-31,45647.94,8216.6292,2026-03-31,Disputed
INV08069,S052835,C00994,2026-06-01,32086.0,5775.48,2026-06-01,Overdue
INV08070,S019301,C00726,2026-01-06,25255.13,4545.9234,2026-01-06,Paid
INV08071,S001873,C00201,2026-05-22,48146.16,8666.3088,2026-05-22,Pending
INV08072,S065266,C00560,2024-09-25,44580.08,8024.4144,2024-09-25,Paid
INV08073,S092846,C00784,2025-07-21,52164.759999999995,9389.656799999999,2025-07-21,Overdue
INV08074,S070633,C00143,2025-02-13,30592.32,5506.6176,2025-02-13,Disputed
INV08075,S057445,C00386,2026-03-22,41293.75,7432.875,2026-03-22,Paid
INV08076,S087147,C00110,2025-09-10,33695.100000000006,6065.118,2025-09-10,Disputed
INV08077,S043002,C00612,2025-09-17,47927.73,8626.9914,2025-09-17,Paid
INV08078,S065777,C00429,2026-04-28,28798.629999999997,5183.7534,2026-04-28,Paid
INV08079,S042602,C00895,2026-01-30,29411.980000000003,5294.156400000001,2026-01-30,Pending
INV08080,S039634,C00687,2024-06-09,30099.21,5417.8578,2024-06-09,Disputed
INV08081,S012706,C00700,2025-12-24,17878.93,3218.2074,2025-12-24,Disputed
INV08082,S037975,C00601,2025-12-18,47446.12,8540.3016,2025-12-18,Overdue
INV08083,S004834,C00407,2025-04-20,44755.54,8055.9972,2025-04-20,Overdue
INV08084,S065348,C00493,2026-01-22,30344.0,5461.92,2026-01-22,Paid
INV08085,S051157,C00907,2024-11-09,38361.72,6905.1096,2024-11-09,Paid
INV08086,S013634,C00209,2025-11-29,50976.02,9175.683599999998,2025-11-29,Overdue
INV08087,S031034,C00458,2025-08-02,22021.510000000002,3963.8718000000003,2025-08-02,Paid
INV08088,S027718,C00919,2025-09-15,14101.46,2538.2628,2025-09-15,Disputed
INV08089,S072413,C00671,2025-01-19,46030.31,8285.4558,2025-01-19,Pending
INV08090,S033405,C00197,2024-09-11,54701.8,9846.324,2024-09-11,Paid
INV08091,S022763,C00273,2024-11-27,33142.96,5965.7328,2024-11-27,Pending
INV08092,S030168,C00059,2026-05-06,49822.090000000004,8967.976200000001,2026-05-06,Pending
INV08093,S018065,C00034,2025-10-10,53062.33,9551.2194,2025-10-10,Pending
INV08094,S073288,C00998,2026-02-19,50500.69,9090.1242,2026-02-19,Disputed
INV08095,S085285,C00791,2026-02-07,47745.35,8594.162999999999,2026-02-07,Paid
INV08096,S088428,C00699,2024-07-10,33545.08,6038.1144,2024-07-10,Pending
INV08097,S015214,C00242,2025-04-20,42644.04,7675.9272,2025-04-20,Overdue
INV08098,S003511,C00249,2024-07-27,38489.92,6928.1856,2024-07-27,Overdue
INV08099,S061250,C00962,2026-05-07,33727.07,6070.8726,2026-05-07,Paid
INV08100,S029797,C00403,2025-07-10,14652.34,2637.4211999999998,2025-07-10,Pending
INV08101,S007865,C00780,2025-07-30,47623.83,8572.2894,2025-07-30,Disputed
INV08102,S030808,C00299,2026-04-20,29665.99,5339.8782,2026-04-20,Paid
INV08103,S015585,C00136,2025-04-11,6549.360000000001,1178.8848,2025-04-11,Disputed
INV08104,S001439,C00467,2026-04-26,15968.76,2874.3768,2026-04-26,Pending
INV08105,S024841,C00196,2026-04-12,23981.79,4316.7222,2026-04-12,Disputed
INV08106,S017606,C00923,2025-10-13,58121.99,10461.9582,2025-10-13,Overdue
INV08107,S058224,C00825,2026-03-23,56095.62,10097.2116,2026-03-23,Paid
INV08108,S016223,C00734,2024-10-23,28955.29,5211.9522,2024-10-23,Disputed
INV08109,S075515,C00819,2025-06-20,30478.39,5486.1102,2025-06-20,Disputed
INV08110,S011674,C00831,2025-02-15,42567.799999999996,7662.203999999999,2025-02-15,Paid
INV08111,S003706,C00326,2025-12-21,47056.28,8470.1304,2025-12-21,Pending
INV08112,S088408,C00888,2024-07-15,45403.55,8172.639,2024-07-15,Pending
INV08113,S021144,C00124,2024-10-20,17483.35,3147.0029999999997,2024-10-20,Disputed
INV08114,S090696,C00205,2025-10-25,9655.75,1738.0349999999999,2025-10-25,Overdue
INV08115,S052421,C00624,2024-12-05,54940.14,9889.225199999999,2024-12-05,Paid
INV08116,S043003,C00286,2024-09-29,8480.56,1526.5007999999998,2024-09-29,Pending
INV08117,S099749,C00360,2025-12-07,46390.130000000005,8350.2234,2025-12-07,Pending
INV08118,S035147,C00170,2024-06-29,29602.02,5328.3636,2024-06-29,Pending
INV08119,S050473,C00891,2025-04-10,58630.71,10553.5278,2025-04-10,Disputed
INV08120,S010375,C00817,2024-11-24,21128.91,3803.2038,2024-11-24,Overdue
INV08121,S044890,C00369,2024-10-29,50712.130000000005,9128.1834,2024-10-29,Pending
INV08122,S067636,C00665,2025-10-05,13395.01,2411.1018,2025-10-05,Disputed
INV08123,S066071,C00637,2025-03-21,40996.42,7379.355599999999,2025-03-21,Disputed
INV08124,S053153,C00986,2025-12-22,13935.36,2508.3648,2025-12-22,Disputed
INV08125,S061639,C00322,2026-04-05,32555.699999999997,5860.025999999999,2026-04-05,Overdue
INV08126,S070722,C00812,2025-12-02,28698.33,5165.6994,2025-12-02,Disputed
INV08127,S046060,C00865,2024-09-28,27278.120000000003,4910.0616,2024-09-28,Pending
INV08128,S036775,C00407,2026-05-26,15061.6,2711.0879999999997,2026-05-26,Overdue
INV08129,S034983,C00695,2024-08-28,48667.2,8760.096,2024-08-28,Pending
INV08130,S093700,C00465,2025-07-16,41900.62,7542.1116,2025-07-16,Disputed
INV08131,S031329,C00493,2025-07-14,28011.99,5042.1582,2025-07-14,Pending
INV08132,S048801,C00165,2025-05-13,28777.64,5179.9752,2025-05-13,Overdue
INV08133,S097753,C00087,2026-01-03,27861.06,5014.9908000000005,2026-01-03,Paid
INV08134,S088563,C00902,2024-06-15,33727.44,6070.9392,2024-06-15,Paid
INV08135,S007836,C00768,2024-09-20,37740.89,6793.3602,2024-09-20,Disputed
INV08136,S009664,C00832,2025-05-23,31396.190000000002,5651.3142,2025-05-23,Paid
INV08137,S099217,C00489,2026-05-16,52030.39,9365.4702,2026-05-16,Disputed
INV08138,S019176,C00272,2024-06-04,60784.81,10941.2658,2024-06-04,Disputed
INV08139,S064293,C00373,2024-06-16,51826.76,9328.8168,2024-06-16,Paid
INV08140,S096730,C00383,2026-01-27,9036.9,1626.6419999999998,2026-01-27,Overdue
INV08141,S007695,C00404,2025-02-15,36027.66,6484.978800000001,2025-02-15,Pending
INV08142,S002279,C00391,2024-08-22,15323.43,2758.2174,2024-08-22,Pending
INV08143,S085291,C00508,2024-08-14,6824.36,1228.3847999999998,2024-08-14,Disputed
INV08144,S001301,C00713,2025-10-04,30129.410000000003,5423.2938,2025-10-04,Pending
INV08145,S087487,C00539,2024-09-18,24120.18,4341.6323999999995,2024-09-18,Paid
INV08146,S084221,C00254,2026-04-08,17772.96,3199.1328,2026-04-08,Paid
INV08147,S026620,C00485,2026-03-09,54089.36,9736.0848,2026-03-09,Disputed
INV08148,S028535,C00029,2025-03-07,57301.25,10314.225,2025-03-07,Overdue
INV08149,S083474,C00340,2026-03-08,22658.43,4078.5173999999997,2026-03-08,Paid
INV08150,S022053,C00682,2026-04-13,20938.05,3768.8489999999997,2026-04-13,Paid
INV08151,S084031,C00040,2026-01-28,28523.239999999998,5134.1831999999995,2026-01-28,Paid
INV08152,S037404,C00821,2025-04-02,12952.67,2331.4806,2025-04-02,Overdue
INV08153,S019080,C00477,2026-05-24,27167.409999999996,4890.133799999999,2026-05-24,Pending
INV08154,S017555,C00445,2026-03-19,35270.96,6348.7728,2026-03-19,Pending
INV08155,S056681,C00276,2025-01-19,9079.64,1634.3351999999998,2025-01-19,Disputed
INV08156,S004514,C00031,2026-03-09,19208.07,3457.4525999999996,2026-03-09,Disputed
INV08157,S013508,C00950,2024-12-24,22613.3,4070.394,2024-12-24,Disputed
INV08158,S051147,C00348,2024-10-30,52708.5,9487.529999999999,2024-10-30,Disputed
INV08159,S062126,C00141,2025-04-16,52800.72,9504.1296,2025-04-16,Paid
INV08160,S091417,C00917,2024-09-06,15678.79,2822.1822,2024-09-06,Pending
INV08161,S083810,C00078,2025-09-21,16420.27,2955.6486,2025-09-21,Pending
INV08162,S048662,C00430,2024-12-13,11252.03,2025.3654000000001,2024-12-13,Overdue
INV08163,S080184,C00165,2024-09-02,54452.28,9801.410399999999,2024-09-02,Pending
INV08164,S093115,C00856,2026-05-06,46804.090000000004,8424.736200000001,2026-05-06,Paid
INV08165,S068693,C00955,2025-08-11,42536.25,7656.525,2025-08-11,Paid
INV08166,S042257,C00012,2025-12-14,23664.86,4259.6748,2025-12-14,Pending
INV08167,S070337,C00183,2025-06-11,12886.73,2319.6114,2025-06-11,Disputed
INV08168,S035438,C00469,2025-02-26,30140.230000000003,5425.241400000001,2025-02-26,Pending
INV08169,S080764,C00516,2024-08-14,46071.92,8292.9456,2024-08-14,Disputed
INV08170,S032365,C00464,2024-07-31,32148.71,5786.7678,2024-07-31,Pending
INV08171,S043961,C00880,2024-09-05,48693.31,8764.7958,2024-09-05,Paid
INV08172,S055812,C00355,2025-09-13,42231.22,7601.6196,2025-09-13,Paid
INV08173,S041972,C00651,2024-12-04,36776.93,6619.8474,2024-12-04,Overdue
INV08174,S019252,C00683,2024-08-30,7684.77,1383.2586000000001,2024-08-30,Overdue
INV08175,S079899,C00776,2025-01-25,43514.58,7832.6244,2025-01-25,Disputed
INV08176,S027630,C00608,2026-03-10,59810.53,10765.8954,2026-03-10,Overdue
INV08177,S091207,C00343,2025-09-18,9498.04,1709.6472,2025-09-18,Paid
INV08178,S011969,C00630,2025-12-23,46261.28,8327.0304,2025-12-23,Paid
INV08179,S009278,C00583,2024-10-19,33205.57,5977.0026,2024-10-19,Disputed
INV08180,S006419,C00363,2024-11-21,44909.87,8083.7766,2024-11-21,Disputed
INV08181,S008629,C00069,2026-01-05,27350.460000000003,4923.0828,2026-01-05,Overdue
INV08182,S028113,C00348,2024-08-13,40033.49,7206.0282,2024-08-13,Pending
INV08183,S096866,C00493,2025-03-31,22569.489999999998,4062.5081999999993,2025-03-31,Pending
INV08184,S050949,C00698,2026-03-21,41609.93,7489.7874,2026-03-21,Paid
INV08185,S024015,C00259,2025-09-18,44458.25,8002.485,2025-09-18,Paid
INV08186,S031218,C00057,2024-07-13,23774.49,4279.4082,2024-07-13,Pending
INV08187,S030572,C00510,2024-08-06,49181.97,8852.7546,2024-08-06,Overdue
INV08188,S008330,C00471,2025-07-20,43701.03,7866.185399999999,2025-07-20,Disputed
INV08189,S008976,C00166,2025-01-22,29231.23,5261.6214,2025-01-22,Overdue
INV08190,S018073,C00990,2025-07-26,36131.810000000005,6503.725800000001,2025-07-26,Overdue
INV08191,S092598,C00905,2025-12-14,8557.95,1540.431,2025-12-14,Paid
INV08192,S086808,C00477,2025-12-09,44932.850000000006,8087.9130000000005,2025-12-09,Disputed
INV08193,S092265,C00789,2024-07-02,40749.19,7334.8542,2024-07-02,Paid
INV08194,S023979,C00428,2025-12-24,28254.1,5085.737999999999,2025-12-24,Overdue
INV08195,S079076,C00167,2025-01-27,15078.23,2714.0814,2025-01-27,Disputed
INV08196,S066276,C00673,2025-09-01,44715.78,8048.840399999999,2025-09-01,Paid
INV08197,S049026,C00413,2024-11-15,53335.97,9600.4746,2024-11-15,Paid
INV08198,S064488,C00361,2026-02-08,21026.45,3784.761,2026-02-08,Pending
INV08199,S029287,C00401,2024-10-18,40255.47,7245.9846,2024-10-18,Disputed
INV08200,S027329,C00353,2025-09-10,11563.79,2081.4822,2025-09-10,Paid
INV08201,S040663,C00274,2025-04-16,50474.98,9085.4964,2025-04-16,Overdue
INV08202,S090793,C00855,2026-02-20,18058.47,3250.5246,2026-02-20,Pending
INV08203,S087579,C00668,2025-08-19,11583.61,2085.0498000000002,2025-08-19,Paid
INV08204,S085981,C00918,2024-07-02,52321.81,9417.925799999999,2024-07-02,Disputed
INV08205,S082891,C00558,2025-03-14,41885.28,7539.350399999999,2025-03-14,Disputed
INV08206,S098536,C00792,2024-09-03,8130.09,1463.4162,2024-09-03,Disputed
INV08207,S036432,C00545,2024-12-04,53398.78999999999,9611.782199999998,2024-12-04,Disputed
INV08208,S082103,C00665,2025-06-11,33647.17,6056.490599999999,2025-06-11,Paid
INV08209,S020878,C00705,2026-04-11,41372.46,7447.042799999999,2026-04-11,Pending
INV08210,S062278,C00527,2026-03-26,26219.510000000002,4719.5118,2026-03-26,Pending
INV08211,S023371,C00448,2026-02-28,23760.36,4276.8648,2026-02-28,Disputed
INV08212,S043598,C00068,2025-09-23,52171.49,9390.868199999999,2025-09-23,Disputed
INV08213,S081556,C00473,2026-02-13,60339.64,10861.135199999999,2026-02-13,Pending
INV08214,S010367,C00339,2025-01-30,13384.28,2409.1704,2025-01-30,Disputed
INV08215,S047846,C00923,2025-10-19,55596.3,10007.334,2025-10-19,Paid
INV08216,S075689,C00128,2024-12-11,13745.3,2474.154,2024-12-11,Paid
INV08217,S014099,C00815,2024-07-17,40575.73,7303.6314,2024-07-17,Disputed
INV08218,S076333,C00249,2024-06-19,26514.910000000003,4772.683800000001,2024-06-19,Pending
INV08219,S045770,C00290,2025-10-15,39627.94,7133.0292,2025-10-15,Pending
INV08220,S081854,C00646,2024-06-10,12742.94,2293.7292,2024-06-10,Disputed
INV08221,S051849,C00290,2025-05-28,35390.34,6370.261199999999,2025-05-28,Pending
INV08222,S024133,C00818,2024-08-16,50539.83,9097.1694,2024-08-16,Paid
INV08223,S099800,C00737,2025-02-20,39088.86,7035.9947999999995,2025-02-20,Pending
INV08224,S037826,C00276,2025-07-21,28786.88,5181.6384,2025-07-21,Pending
INV08225,S053214,C00812,2024-10-16,48366.27,8705.9286,2024-10-16,Pending
INV08226,S031720,C00310,2025-01-11,31503.33,5670.5994,2025-01-11,Disputed
INV08227,S016684,C00522,2026-03-10,22349.01,4022.8217999999997,2026-03-10,Disputed
INV08228,S041812,C00305,2025-01-23,42014.7,7562.645999999999,2025-01-23,Overdue
INV08229,S074188,C00170,2026-02-13,31212.84,5618.3112,2026-02-13,Pending
INV08230,S038407,C00351,2026-02-03,60228.75,10841.175,2026-02-03,Paid
INV08231,S072087,C00760,2025-04-09,29866.59,5375.9862,2025-04-09,Pending
INV08232,S070736,C00658,2025-07-28,50970.47,9174.6846,2025-07-28,Pending
INV08233,S068175,C00837,2024-07-20,22925.33,4126.5594,2024-07-20,Pending
INV08234,S071539,C00518,2025-05-29,46070.97,8292.7746,2025-05-29,Pending
INV08235,S054177,C00333,2025-07-18,46154.65,8307.837,2025-07-18,Overdue
INV08236,S042985,C00493,2026-05-12,32871.65,5916.897,2026-05-12,Pending
INV08237,S071054,C00729,2025-07-27,42344.020000000004,7621.9236,2025-07-27,Overdue
INV08238,S015674,C00645,2025-09-15,12386.150000000001,2229.507,2025-09-15,Overdue
INV08239,S053167,C00341,2025-12-26,47632.71,8573.8878,2025-12-26,Overdue
INV08240,S055147,C00260,2024-07-09,7564.79,1361.6622,2024-07-09,Overdue
INV08241,S061205,C00141,2024-07-08,20309.78,3655.7603999999997,2024-07-08,Disputed
INV08242,S052129,C00123,2025-08-22,15920.01,2865.6018,2025-08-22,Pending
INV08243,S006009,C00822,2025-02-11,53148.740000000005,9566.773200000001,2025-02-11,Pending
INV08244,S059201,C00978,2026-04-13,15594.42,2806.9955999999997,2026-04-13,Overdue
INV08245,S023003,C00351,2025-06-30,39714.32,7148.5776,2025-06-30,Overdue
INV08246,S068674,C00525,2025-07-15,34844.83,6272.0694,2025-07-15,Paid
INV08247,S014408,C00257,2025-03-21,18352.64,3303.4752,2025-03-21,Pending
INV08248,S017129,C00597,2026-05-03,8485.4,1527.3719999999998,2026-05-03,Overdue
INV08249,S074829,C00236,2025-02-08,14898.09,2681.6562,2025-02-08,Pending
INV08250,S058121,C00802,2024-08-26,50681.92,9122.7456,2024-08-26,Overdue
INV08251,S032573,C00125,2025-09-18,47526.64,8554.7952,2025-09-18,Overdue
INV08252,S044376,C00964,2025-08-09,44113.17,7940.370599999999,2025-08-09,Overdue
INV08253,S016560,C00045,2024-10-06,38434.95,6918.290999999999,2024-10-06,Paid
INV08254,S067747,C00668,2025-02-10,56919.33,10245.4794,2025-02-10,Disputed
INV08255,S085465,C00300,2025-02-18,39057.07,7030.272599999999,2025-02-18,Pending
INV08256,S018329,C00332,2025-08-18,26002.52,4680.4536,2025-08-18,Overdue
INV08257,S069114,C00086,2025-09-20,38332.79,6899.9021999999995,2025-09-20,Paid
INV08258,S077772,C00520,2025-04-07,28130.78,5063.5404,2025-04-07,Pending
INV08259,S048770,C00409,2024-08-01,29828.64,5369.1552,2024-08-01,Paid
INV08260,S013906,C00956,2024-09-07,40426.33,7276.7394,2024-09-07,Paid
INV08261,S087682,C00102,2025-05-28,16616.9,2991.0420000000004,2025-05-28,Pending
INV08262,S073574,C00369,2025-03-25,26118.76,4701.376799999999,2025-03-25,Disputed
INV08263,S041737,C00328,2025-04-04,12889.27,2320.0686,2025-04-04,Disputed
INV08264,S095034,C00737,2025-11-27,18146.29,3266.3322,2025-11-27,Disputed
INV08265,S014236,C00778,2025-05-12,34115.03,6140.7054,2025-05-12,Disputed
